"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000197766","Cfd",-0.309130506443797,0.223615867429685,1
"unknown.2435","Car3",-0.307560547805853,0.42219249420358,1
"ENSG00000148677.1","Ankrd1",-0.306869449044871,0.428208454695303,1
"unknown.5541","LOC102633629",-0.30655019596019,0.396126105726276,1
"unknown.9022","2210016F16Rik",-0.306181220818351,0.428208454695303,1
"unknown.9125","AU014876",-0.306019998843082,0.415986556494832,1
"unknown.122","Cyp3a11",-0.305889110634129,0.511843274216545,1
"unknown.6745","LOC102639103",-0.303335501427456,0.457021938541512,1
"ENSG00000101189.1","Mrgbp",-0.303107412071137,0.575850116534898,1
"unknown.8397","A930011E06Rik",-0.302775868874453,0.518958992444161,1
"unknown.2851","5430437J10Rik",-0.302357788584733,0.362033253104165,1
"unknown.6948","Il4ra",-0.301984477517836,0.380000953359502,1
"ENSG00000130347.1","Rtn4ip1",-0.301522099604106,0.457021938541512,1
"ENSG00000267534.1","S1pr2",-0.301518851266496,0.42219249420358,1
"ENSG00000120088.1","Crhr1",-0.300596288906973,0.457021938541512,1
"ENSG00000260428.1","Scx",-0.300201498403517,0.428208454695303,1
"ENSG00000188312.1","Cenpp",-0.300111606364646,0.385671010023114,1
"ENSG00000124116","Wfdc3",-0.299873269693414,0.36335603806133,1
"ENSG00000125285.1","Sox21",-0.299384445377363,0.409580724226259,1
"LRG_617.4","Sf1",-0.299185816786461,0.353329813180129,1
"unknown.9243","Tmco5",-0.298956471158713,0.470369738972666,1
"unknown.7521","1110025L11Rik",-0.297566667589744,0.518958992444161,1
"ENSG00000184351.1","Krtap19-1",-0.29746038463838,0.496618352682817,1
"unknown.3983","4921504P13Rik",-0.296915922629801,0.449963661702325,1
"ENSG00000123892","Rab38",-0.296477062112359,0.324480740721244,1
"unknown.3413","2210411G17Rik",-0.294861512480822,0.488684255662722,1
"ENSG00000002834.6","Lasp1",-0.294272016033034,0.518958992444161,1
"unknown.5589","D3Ertd547e",-0.293432440734785,0.504404701847167,1
"ENSG00000151704","Kcnj1",-0.292607090938077,0.463818798256563,1
"ENSG00000134910.1","Stt3a",-0.292606498825533,0.409580724226259,1
"ENSG00000128739.5","Snrpn",-0.290028096784296,0.504404701847167,1
"ENSG00000172264.3","Macrod2",-0.289598603183909,0.415986556494832,1
"ENSG00000179361.1","Arid3b",-0.289461060386646,0.496618352682817,1
"unknown.5632","1810044D09Rik",-0.289245088882681,0.377585875387724,1
"ENSG00000119321.1","Fkbp15",-0.289040297163924,0.368203501991179,1
"unknown.9336","6430553K19Rik",-0.288293184803905,0.449963661702325,1
"ENSG00000147138","Gpr174",-0.28791288854195,0.511843274216545,1
"ENSG00000174080","Ctsf",-0.287634175591201,0.39119258773046,1
"unknown.7275","Lce1h",-0.287177043091243,0.457021938541512,1
"ENSG00000118194.2","Tnnt2",-0.286698596553424,0.43404370365553,1
"unknown.6952","Fam134c",-0.285470825816607,0.457021938541512,1
"ENSG00000206075.2","Serpinb5",-0.284640791235768,0.496618352682817,1
"ENSG00000124574.1","Abcc10",-0.283327317985915,0.348143035586114,1
"ENSG00000212900","Krtap3-2",-0.282474332816841,0.575850116534898,1
"ENSG00000070367.1","Exoc5",-0.281854057822171,0.442627102119394,1
"unknown.2386","Olfr701",-0.281460130839715,0.511843274216545,1
"unknown.3596","4921511E18Rik",-0.280759825722951,0.470369738972666,1
"unknown.6720","A830029E22Rik",-0.280158008079771,0.463818798256563,1
"unknown.4575","Defa21",-0.280038776473181,0.511843274216545,1
"unknown.2747","C030026M15Rik",-0.278288757702012,0.596642586281995,1
"ENSG00000077943","Itga8",-0.277758502360515,0.532309810886779,1
"ENSG00000188229.5","Tubb4b",-0.277498720889073,0.525774372449291,1
"ENSG00000204179","Ptpn20",-0.277152316005917,0.42219249420358,1
"ENSG00000007174","Dnah9",-0.275741716515771,0.494383583524165,1
"unknown.8334","5730433N10Rik",-0.275411288660918,0.42219249420358,1
"unknown.675","Lce1i",-0.275078229069129,0.488684255662722,1
"ENSG00000133112.1","Tpt1",-0.27402260964553,0.602924045422597,1
"unknown.632","Gm2083",-0.273956364900231,0.450549109852174,1
"unknown.4777","Gm10033",-0.273546708324285,0.525774372449291,1
"unknown.4422","Adam6a",-0.273287398908735,0.525774372449291,1
"unknown.7609","Cyp2c38",-0.273061647984967,0.602924045422597,1
"unknown.5570","Gm9930",-0.273037648760091,0.511843274216545,1
