"","hgnc_symbol","logFC","PValue","FDR"
"unknown.6493","AK076783",-0.247518263881507,0.439706906410126,1
"unknown.8261","2900060N12Rik",-0.24644377332543,0.499898211375668,1
"ENSG00000182310.1","Spaca6",-0.24644066751581,0.505237799608768,1
"unknown.5794","D12Ertd123e",-0.245303411673518,0.525774372449291,1
"ENSG00000107438","Pdlim1",-0.244716756803514,0.318992233789964,1
"ENSG00000118898","Ppl",-0.244674026899591,0.390929507292198,1
"ENSG00000135632.1","Smyd5",-0.244192331950818,0.475153719007812,1
"ENSG00000157601","Mx1",-0.244020320325795,0.407487711849157,1
"unknown.5526","5930405F01Rik",-0.24399428682686,0.356002511951016,1
"ENSG00000114473","Iqcg",-0.243458148991159,0.482789816138862,1
"ENSG00000158955","Wnt9b",-0.243109523256313,0.470493757557979,1
"unknown.6210","E230032D23Rik",-0.243027134887106,0.602924045422597,1
"ENSG00000248099.1","Insl3",-0.242876905151695,0.499898211375668,1
"ENSG00000086967","Mybpc2",-0.242557315322461,0.550413612053198,1
"ENSG00000108688","Ccl7",-0.241847652506584,0.510411324495181,1
"ENSG00000124225","Pmepa1",-0.241721118096245,0.451855280216579,1
"ENSG00000185551.5","Nr2f2",-0.241695082483684,0.416776620155521,1
"ENSG00000138380","Carf",-0.240981572067811,0.55599883905353,1
"ENSG00000171345","Krt19",-0.240638895007335,0.544613302242318,1
"ENSG00000124225.2","Pmepa1",-0.240597956649317,0.407487711849157,1
"ENSG00000211899.2","Ighm",-0.240426239917915,0.439442028522158,1
"unknown.8673","A330021E22Rik",-0.238803121719913,0.399375301483175,1
"ENSG00000035862.2","Timp2",-0.238392226002924,0.475153719007812,1
"ENSG00000102524","Tnfsf13b",-0.238271939315335,0.525016240060059,1
"ENSG00000171794.1","Utf1",-0.238032513923272,0.55599883905353,1
"unknown.4765","A130071D04Rik",-0.237655541291231,0.470493757557979,1
"unknown.2246","Cstad",-0.237553758778796,0.510411324495181,1
"ENSG00000137501","Sytl2",-0.237505666796147,0.352586477959376,1
"ENSG00000163646","Clrn1",-0.236651967497336,0.46079406168304,1
"ENSG00000081320.1","Stk17b",-0.236153913309972,0.403471845791405,1
"ENSG00000170961","Has2",-0.236116819019113,0.430690934975581,1
"ENSG00000115306.2","Sptbn1",-0.235051046481351,0.499898211375668,1
"ENSG00000196923","Pdlim7",-0.234636446083727,0.407487711849157,1
"ENSG00000162591.1","Megf6",-0.23435672460344,0.488684255662722,1
"ENSG00000142303.1","Adamts10",-0.234219557939157,0.488684255662722,1
"unknown.6618","D2Ertd295e",-0.234175713348124,0.451855280216579,1
"ENSG00000104432.1","Il7",-0.233466312112018,0.544613302242318,1
"ENSG00000057294","Pkp2",-0.233394023172488,0.422793433498375,1
"ENSG00000189001.2","Sbsn",-0.2331235204428,0.550413612053198,1
"unknown.4627","BC051142",-0.232218898991941,0.576431828452282,1
"ENSG00000172543","Ctsw",-0.231967536449333,0.510411324495181,1
"ENSG00000119121.1","Trpm6",-0.231906176595891,0.439442028522158,1
"ENSG00000175899","A2m",-0.231705244319177,0.344316568804427,1
"ENSG00000152952.1","Plod2",-0.231598029553464,0.392990104615479,1
"ENSG00000058085","Lamc2",-0.231279002973156,0.550413612053198,1
"unknown.9389","2900076A13Rik",-0.230438595096742,0.544613302242318,1
"ENSG00000264424","Myh4",-0.229940963346098,0.596642586281995,1
"unknown.3907","6720454L07Rik",-0.229772865506156,0.620145661961653,1
"ENSG00000159216.1","Runx1",-0.229722916451451,0.38950514667427,1
"ENSG00000140575.2","Iqgap1",-0.229412526113909,0.475153719007812,1
"ENSG00000211448.1","Dio2",-0.229358927314131,0.385961239470759,1
"ENSG00000104881.2","Ppp1r13l",-0.229273822023775,0.561381886303945,1
"ENSG00000099860","Gadd45b",-0.228892276559179,0.37116304692192,1
"ENSG00000136861.2","Cdk5rap2",-0.228594714675951,0.57158790048308,1
"ENSG00000197565","Col4a6",-0.228585696925821,0.451855280216579,1
"unknown.4409","Cmah",-0.228458334210599,0.36916429368563,1
"ENSG00000172183","Isg20",-0.228316403242534,0.504686652674312,1
"ENSG00000159166","Lad1",-0.228301593157552,0.499898211375668,1
"ENSG00000151376","Me3",-0.227840791333017,0.630457422273063,1
"ENSG00000122952.1","Zwint",-0.227719394498213,0.510411324495181,1
"unknown.7581","Ifi204",-0.22755783061773,0.510411324495181,1
"unknown.2313","Rps15a-ps6",-0.227546026499609,0.510411324495181,1
"ENSG00000169495","Htra4",-0.227491590042679,0.550413612053198,1
"ENSG00000115295.3","Clip4",-0.227119203287613,0.422793433498375,1
"unknown.4729","Bcl2a1a",-0.227079034978127,0.57158790048308,1
"ENSG00000183098.4","Gpc6",-0.227012846730885,0.499898211375668,1
"ENSG00000213780","Gtf2h4",-0.226114241857979,0.510411324495181,1
"ENSG00000143816.1","Wnt9a",-0.226001429299544,0.324376775439571,1
"ENSG00000113070.1","Hbegf",-0.22577198775484,0.396417666984672,1
"ENSG00000131435","Pdlim4",-0.225573518216426,0.396417666984672,1
"ENSG00000060237.2","Wnk1",-0.225447190008122,0.499898211375668,1
"ENSG00000085733","Cttn",-0.225067145872544,0.529603570942432,1
"ENSG00000197329.3","Peli1",-0.225010734486328,0.515427138336915,1
"unknown.9685","Lincpint",-0.224946485896648,0.515427138336915,1
"ENSG00000168398.1","Bdkrb2",-0.224880270652477,0.447808115722124,1
"ENSG00000175197.1","Ddit3",-0.224729622075047,0.484120134386325,1
"ENSG00000057294.1","Pkp2",-0.224690875333452,0.430023242666372,1
"ENSG00000132688.2","Nes",-0.224406007568366,0.566574604800745,1
"ENSG00000174236","Rep15",-0.224371866881894,0.496756189221017,1
"ENSG00000164251","F2rl1",-0.224104617877547,0.36916429368563,1
"unknown.632","Gm2083",-0.223704967981078,0.520293023341014,1
"ENSG00000113758.1","Dbn1",-0.223566720585489,0.630457422273063,1
"unknown.2524","3110080E11Rik",-0.223483425733774,0.677809263800169,1
"ENSG00000026508.3","Cd44",-0.223395063914518,0.426441825598407,1
"ENSG00000099860.1","Gadd45b",-0.223264827385276,0.467209222735502,1
"ENSG00000108691","Ccl2",-0.222974180357921,0.422793433498375,1
"ENSG00000166923","Grem1",-0.222921771470734,0.538583832280266,1
"unknown.5478","6030487A22Rik",-0.222765901175929,0.435116392756095,1
"unknown.5968","BB045044",-0.222660194577576,0.529603570942432,1
"unknown.7101","Akr1b8",-0.222497603673179,0.463490270408343,1
"ENSG00000196233.3","Lcor",-0.222300040093501,0.550710498389522,1
"unknown.9286","Gm20204",-0.221860574830053,0.44367145651341,1
"ENSG00000072682","P4ha2",-0.221846419962437,0.433539657708916,1
"unknown.7008","C76533",-0.221591122345616,0.499898211375668,1
