"","hgnc_symbol","logFC","PValue","FDR"
"unknown.8324","2900018E21Rik",0.396994442014279,0.313504253734901,1
"ENSG00000108255","Cryba1",0.396561642339687,0.203118398993784,1
"ENSG00000162374","Elavl4",0.395078354850232,0.159763377218946,1
"ENSG00000080644.2","Chrna3",0.391726401899889,0.208176049116187,1
"ENSG00000002746.2","Hecw1",0.39054106219799,0.206500097871294,1
"unknown.315","H2-Q2",0.390395658873496,0.328433338760946,1
"ENSG00000100362","Pvalb",0.389984764492396,0.144638610054035,1
"ENSG00000151917","Bend6",0.3891562473196,0.115541796020313,1
"unknown.4757","Fam19a2",0.389027760008575,0.132626747632006,1
"ENSG00000155980.1","Kif5a",0.388139363354219,0.0503165436447638,1
"ENSG00000184408","Kcnd2",0.387586402086489,0.321085374233112,1
"ENSG00000091844","Rgs17",0.386526612515686,0.222879418734202,1
"ENSG00000155980.2","Kif5a",0.385539544231896,0.167053081227505,1
"unknown.5647","2010109A12Rik",0.384061019382442,0.342472347801466,1
"ENSG00000115163","Cenpa",0.383395827872474,0.308169716921589,1
"ENSG00000154917.1","Rab6b",0.382496058911779,0.222879418734202,1
"unknown.2475","2900055J20Rik",0.382175040136087,0.208176049116187,1
"ENSG00000008735.2","Mapk8ip2",0.382063091895846,0.129259783637987,1
"ENSG00000134779.3","Tpgs2",0.38190624590662,0.23230231835693,1
"ENSG00000079841","Rims1",0.38135567895036,0.0844361323502533,1
"ENSG00000204655","Mog",0.380825459793352,0.301873936401663,1
"ENSG00000134160.1","Trpm1",0.380724516563272,0.0922057894499867,1
"ENSG00000171246.1","Nptx1",0.379374249131733,0.165085596735866,1
"ENSG00000151276.1","Magi1",0.379241803202566,0.175642088721785,1
"ENSG00000152822.1","Grm1",0.377452243540116,0.158655824053221,1
"ENSG00000155093.1","Ptprn2",0.376707287759556,0.187600683823987,1
"ENSG00000179546.1","Htr1d",0.376648137366879,0.246108121141356,1
"unknown.5648","2010109A12Rik",0.376057068984986,0.272270511382184,1
"ENSG00000004478.2","Fkbp4",0.375745315182299,0.295414686995778,1
"ENSG00000058335","Rasgrf1",0.374981890664495,0.187600683823987,1
