"","hgnc_symbol","logFC","PValue","FDR"
"LRG_252.5","Kif1b",0.484273718718554,0.107352951431768,1
"ENSG00000138650.2","Pcdh10",0.482759863534655,0.101434182874549,1
"ENSG00000104413","Esrp1",0.482358487413384,0.146178501623165,1
"ENSG00000141433","Adcyap1",0.480590627552893,0.155657827621246,1
"ENSG00000204655","Mog",0.478961955293605,0.176611896042648,1
"ENSG00000215397.3","Scrt2",0.473866628234542,0.12534712074693,1
"ENSG00000154118","Jph3",0.473481885304296,0.121372486581206,1
"ENSG00000164106","Scrg1",0.473386873844173,0.0956742377005068,1
"ENSG00000182698","Resp18",0.473149781213602,0.107783826982742,1
"ENSG00000184408.1","Kcnd2",0.473000091723469,0.159712880108057,1
"ENSG00000174473.1","Galntl6",0.472410616953519,0.0956742377005068,1
"ENSG00000184408","Kcnd2",0.470650973526255,0.221549946942674,1
"unknown.7675","1500009C09Rik",0.469656264752307,0.194506428446287,1
"ENSG00000148798.2","Ina",0.468248316419864,0.137100378858816,1
"ENSG00000261678.1","Scrt1",0.467567257988299,0.188217418180045,1
"ENSG00000134160.1","Trpm1",0.465367990707402,0.0350294186956552,1
"ENSG00000082175.1","Pgr",0.465301729028395,0.104614555654413,1
"ENSG00000075043.9","Kcnq2",0.462542252090516,0.137100378858816,1
"ENSG00000076382.1","Spag5",0.462127004052414,0.141794797939198,1
"ENSG00000081138","Cdh7",0.461094315456858,0.154817356734256,1
"ENSG00000066032","Ctnna2",0.460907485195441,0.0692610494581918,1
"ENSG00000147432","Chrnb3",0.460091837182798,0.146178501623165,1
"ENSG00000100362","Pvalb",0.456983172202921,0.0755524338373685,1
"unknown.8809","1110032F04Rik",0.456078283067258,0.228401487855793,1
"ENSG00000125851","Pcsk2",0.451752825815432,0.137100378858816,1
"ENSG00000148408.3","Cacna1b",0.451413835849849,0.121513986418491,1
"ENSG00000148408.1","Cacna1b",0.451363641308104,0.144784011707637,1
"ENSG00000186487.3","Myt1l",0.449907009619257,0.104205537851978,1
"ENSG00000151276.1","Magi1",0.449668522444406,0.12847709643773,1
"ENSG00000077498","Tyr",0.449338845701607,0.0801714927107848,1
"ENSG00000211675","Iglc1",0.449305333617203,0.150519586306392,1
"ENSG00000080166","Dct",0.449143185698675,0.0381795667593013,1
"ENSG00000178718","Rpp25",0.448809956281115,0.176611896042648,1
"ENSG00000180332.1","Kctd4",0.448756861589006,0.146178501623165,1
"ENSG00000134343","Ano3",0.44668026685363,0.260436677013908,1
"unknown.1703","abParts",0.445968555671797,0.174985457418184,1
"ENSG00000187323.2","Dcc",0.445948145800362,0.160579832138936,1
"ENSG00000155093.1","Ptprn2",0.442641915143708,0.114084812459162,1
"ENSG00000151025.1","Gpr158",0.44237588130977,0.0901244555616301,1
"ENSG00000175535.1","Pnlip",0.441991515750368,0.212684222331274,1
"ENSG00000144550","Cpne9",0.441106114348988,0.228401487855793,1
"ENSG00000162989.1","Kcnj3",0.440496869336424,0.146178501623165,1
"ENSG00000185818.1","Nat8l",0.440305787154478,0.160579832138936,1
"ENSG00000008735.2","Mapk8ip2",0.440239467202314,0.0797587717540476,1
"ENSG00000064763","Far2",0.440125748615211,0.121513986418491,1
"ENSG00000179546.1","Htr1d",0.439746479749859,0.146178501623165,1
"unknown.2507","5930409G06Rik",0.439380493250963,0.0956742377005068,1
"ENSG00000150556","Lypd6b",0.438050247600832,0.187461306812698,1
"ENSG00000091844","Rgs17",0.434173488691508,0.159071272696388,1
"ENSG00000183166","Caln1",0.433672024558885,0.174985457418184,1
"ENSG00000144057","St6gal2",0.433302653750516,0.12847709643773,1
"unknown.7385","Kif4",0.4323139796356,0.187461306812698,1
"ENSG00000002746.2","Hecw1",0.432000289353021,0.14857806945637,1
"ENSG00000184144","Cntn2",0.431838868994725,0.170243905586418,1
"unknown.1345","abParts",0.429798485296317,0.174985457418184,1
"ENSG00000152495.2","Camk4",0.429541889399072,0.163280931601936,1
"ENSG00000139220.1","Ppfia2",0.428057012485032,0.14857806945637,1
"ENSG00000197971.5","Mbp",0.426912190373468,0.150519586306392,1
"ENSG00000058335.2","Rasgrf1",0.425928209185996,0.135352173814725,1
"ENSG00000184524.3","Cend1",0.425277218565218,0.184287527909716,1
"ENSG00000136099","Pcdh8",0.424655507594488,0.14857806945637,1
"ENSG00000184524.1","Cend1",0.424109161868941,0.203118398993784,1
"ENSG00000176406.3","Rims2",0.422211080727843,0.187461306812698,1
"ENSG00000078328.1","Rbfox1",0.421353338174599,0.14857806945637,1
"ENSG00000139116.1","Kif21a",0.420734321840341,0.090278672466685,1
"ENSG00000225783.1","Miat",0.420214741952696,0.200679512738068,1
"ENSG00000162374.2","Elavl4",0.419179299959352,0.121015696140936,1
"unknown.2425","Iglv1",0.418462654617685,0.163280931601936,1
"ENSG00000119946.1","Cnnm1",0.417027214828757,0.12847709643773,1
"ENSG00000104381.3","Gdap1",0.416667142843419,0.0978139521862277,1
"ENSG00000104381.1","Gdap1",0.416517980421588,0.184287527909716,1
"ENSG00000116882","Hao2",0.415560430323876,0.26781290757778,1
"ENSG00000167755","Klk6",0.415281576239407,0.248047137073698,1
"ENSG00000127074","Rgs13",0.4152550936481,0.140957911004946,1
"ENSG00000079841","Rims1",0.41498823488344,0.0529905737934504,1
"ENSG00000184144.1","Cntn2",0.414369731883595,0.206738198054859,1
"ENSG00000167281","Rbfox3",0.414303111935905,0.203118398993784,1
"ENSG00000147036","Lancl3",0.413777949016416,0.171566464193796,1
"unknown.4757","Fam19a2",0.413000115370477,0.135657561211801,1
"ENSG00000186377","Cyp4x1",0.412966571284665,0.254306104590776,1
"ENSG00000073150","Panx2",0.412742860504164,0.0739209730086672,1
"ENSG00000170049.1","Kcnab3",0.412641831474042,0.171566464193796,1
"ENSG00000136235.1","Gpnmb",0.411413924094148,0.0826277623091621,1
"unknown.4388","Scn2a1",0.410735416470476,0.138754982634748,1
"ENSG00000184524","Cend1",0.41056974874794,0.212684222331274,1
"ENSG00000171587.3","Dscam",0.410194221791001,0.288785646664216,1
"ENSG00000008735.1","Mapk8ip2",0.408608459914621,0.193349654544165,1
"ENSG00000102606","Arhgef7",0.408446966623065,0.167446052907491,1
"ENSG00000151917","Bend6",0.408425791413555,0.0987026715641899,1
"ENSG00000078328.3","Rbfox1",0.407836171824609,0.132626747632006,1
"ENSG00000154917","Rab6b",0.407481311843549,0.0621086099802175,1
"ENSG00000152822.1","Grm1",0.407162974993084,0.115456359004083,1
"ENSG00000183715.1","Opcml",0.407044784997728,0.112659236952892,1
"ENSG00000152932.3","Rab3c",0.406740491281564,0.197791660216894,1
"ENSG00000006116","Cacng3",0.406466857025691,0.175642088721785,1
"ENSG00000072657","Trhde",0.404829439483959,0.188848422482562,1
"ENSG00000150672","Dlg2",0.404615356668488,0.14857806945637,1
"unknown.1612","Scn2a1",0.40381776674185,0.301873936401663,1
"ENSG00000067842.1","Atp2b3",0.402734826944536,0.170647228739501,1
"ENSG00000172209","Gpr22",0.401331829666822,0.135352173814725,1
"unknown.5475","E330037M01Rik",0.401270925944672,0.218055400554499,1
"unknown.1661","Rian",0.400721499845316,0.248047137073698,1
"ENSG00000175352","Nrip3",0.400073949872491,0.218055400554499,1
"unknown.4971","A930009L07Rik",0.3999424439754,0.321085374233112,1
"ENSG00000172020","Gap43",0.397587641295451,0.152122878565667,1
"ENSG00000215218.1","Ube2ql1",0.396948905800326,0.175642088721785,1
"ENSG00000054803","Cbln4",0.396811329581509,0.138670052186154,1
"ENSG00000075461.1","Cacng4",0.396404381153153,0.197791660216894,1
"unknown.1216","Car10",0.395141223937442,0.197791660216894,1
"unknown.4092","AI593442",0.395008763170055,0.101004925808749,1
"ENSG00000167281.1","Rbfox3",0.393847693349157,0.197791660216894,1
"ENSG00000186487.1","Myt1l",0.392980557425216,0.145488433288257,1
"ENSG00000145335","Snca",0.392399783438193,0.175642088721785,1
"ENSG00000165061","Zmat4",0.392375307248711,0.12652501519986,1
"ENSG00000126861","Omg",0.392178630537742,0.167053081227505,1
"ENSG00000184613.1","Nell2",0.391451140303357,0.202174950067591,1
"ENSG00000144285.2","Scn1a",0.391351969374178,0.0725436761677925,1
"ENSG00000204970.2","Pcdha1",0.389723121527728,0.208176049116187,1
"ENSG00000155980.1","Kif5a",0.389487998073502,0.0513692569285861,1
"ENSG00000162374","Elavl4",0.388937580855389,0.159763377218946,1
"ENSG00000101292.1","Prokr2",0.38825187789303,0.321085374233112,1
"ENSG00000171246.1","Nptx1",0.388028820198248,0.141663845175205,1
"ENSG00000162630","B3galt2",0.387934280623541,0.251323818324272,1
"unknown.7494","Ighg",0.387675938119534,0.251323818324272,1
"ENSG00000153132.2","Clgn",0.387588402937301,0.163425090804746,1
"ENSG00000137142","Igfbpl1",0.387322180599735,0.227627966389943,1
"unknown.2228","2700046A07Rik",0.387186364132785,0.288785646664216,1
"ENSG00000008197","Tfap2d",0.386975791528688,0.213154673847505,1
"ENSG00000162951.2","Lrrtm1",0.386962535564862,0.26781290757778,1
"ENSG00000183379.1","Syndig1l",0.386774466542161,0.248047137073698,1
"ENSG00000102290","Pcdh11x",0.386774323374824,0.135657561211801,1
"ENSG00000104044","Oca2",0.386354015578599,0.145488433288257,1
"ENSG00000176204.1","Lrrtm4",0.38566638758161,0.170647228739501,1
"ENSG00000121905","Hpca",0.384865996981069,0.235381445598317,1
"ENSG00000171587.2","Dscam",0.38419435867779,0.123776845442982,1
"ENSG00000244694","Ptchd4",0.38412587366292,0.167053081227505,1
"ENSG00000138640.1","Fam13a",0.383992535974977,0.183659083303666,1
"ENSG00000198108","Chsy3",0.383949601855917,0.187600683823987,1
"ENSG00000127318","Il22",0.383163330275264,0.254306104590776,1
"unknown.2166","Gm10471",0.382438419987048,0.272270511382184,1
"ENSG00000158516","Cpa2",0.382265775444006,0.222879418734202,1
"ENSG00000174473","Galntl6",0.381412420165026,0.272270511382184,1
"ENSG00000148053.3","Ntrk2",0.381289183371761,0.191497941644971,1
"ENSG00000164089","Etnppl",0.379284207268012,0.246108121141356,1
"ENSG00000139973","Syt16",0.379007664599441,0.342472347801466,1
"ENSG00000120457.1","Kcnj5",0.37873238355533,0.187600683823987,1
"ENSG00000155265.1","Golga7b",0.37862381667746,0.161883683375196,1
"ENSG00000077498.1","Tyr",0.377487002894928,0.240794752142865,1
"ENSG00000128578","Strip2",0.376682646672894,0.161883683375196,1
"ENSG00000182568.2","Satb1",0.376260756765136,0.222879418734202,1
"ENSG00000158258.1","Clstn2",0.376057755137006,0.148818208521124,1
"unknown.4225","4833424O15Rik",0.374874297169216,0.241433660209272,1
"ENSG00000188385","Jakmip3",0.374833942448362,0.278000895899485,1
"ENSG00000157782","Cabp1",0.373345594030939,0.23230231835693,1
"ENSG00000147488","St18",0.372439792698124,0.301873936401663,1
"unknown.9056","9530056K15Rik",0.372264756903481,0.222879418734202,1
"ENSG00000137941.1","Ttll7",0.372094321582775,0.165085596735866,1
"unknown.7142","Psg16",0.370754772927255,0.35570065962929,1
"ENSG00000103154","Necab2",0.370404558576305,0.295414686995778,1
"ENSG00000074211","Ppp2r2c",0.3701087269133,0.222879418734202,1
"ENSG00000139915","Mdga2",0.370013847912637,0.289097769004022,1
"ENSG00000121905.1","Hpca",0.369575977804084,0.144638610054035,1
"ENSG00000113327.1","Gabrg2",0.369299025365162,0.137380035549958,1
"ENSG00000078328","Rbfox1",0.369261403080939,0.140057726340591,1
"ENSG00000064763.1","Far2",0.369098234220998,0.158655824053221,1
"ENSG00000187323.1","Dcc",0.368824134161771,0.120531355214634,1
"ENSG00000132938","Mtus2",0.368346343215867,0.295414686995778,1
"ENSG00000152214.2","Rit2",0.366828605066824,0.156342184144877,1
"ENSG00000183379","Syndig1l",0.366808620087502,0.260427007126268,1
"ENSG00000117016","Rims3",0.365949254995407,0.156342184144877,1
"ENSG00000153266","Fezf2",0.365483236544887,0.183659083303666,1
"ENSG00000176381.1","Prr18",0.365444688803643,0.35570065962929,1
"ENSG00000151834.2","Gabra2",0.36496834479636,0.218055400554499,1
"ENSG00000184305.1","Ccser1",0.364747353403248,0.191497941644971,1
"ENSG00000101292","Prokr2",0.363540299542538,0.308169716921589,1
"ENSG00000148798","Ina",0.363526135551808,0.1328249677631,1
"ENSG00000105290","Aplp1",0.363493536796437,0.174207469478985,1
"ENSG00000008056","Syn1",0.363136380494976,0.184684835052224,1
"ENSG00000150361","Klhl1",0.362140563620908,0.26147123681093,1
"ENSG00000145451.1","Glra3",0.361162579268963,0.161883683375196,1
"ENSG00000196935.1","Srgap1",0.360648241247633,0.23690377630654,1
"ENSG00000162630.1","B3galt2",0.359922332595693,0.288785646664216,1
"unknown.4504","BC048546",0.359883010682125,0.35570065962929,1
"ENSG00000215397","Scrt2",0.359714563674111,0.17773378978982,1
"ENSG00000138650.3","Pcdh10",0.359446003341497,0.144638610054035,1
"ENSG00000142973","Cyp4b1",0.358237495810393,0.326135770448645,1
"unknown.2398","5730411F24Rik",0.357074742351719,0.29973346497872,1
"unknown.9670","Sept6",0.356152310600308,0.256444106813489,1
"ENSG00000182132.2","Kcnip1",0.355858996366995,0.214978520484055,1
"ENSG00000128683.1","Gad1",0.355800055825524,0.271254908740091,1
"ENSG00000102924.1","Cbln1",0.35517109031495,0.219133175922924,1
"ENSG00000152932.1","Rab3c",0.354544718981816,0.349183223394928,1
"ENSG00000250366.1","Tunar",0.35421080466313,0.155802515687605,1
"ENSG00000055813","Ccdc85a",0.354166806427474,0.246108121141356,1
"unknown.2237","4930426D05Rik",0.35394147700608,0.33183599101798,1
"ENSG00000187123.2","Lypd6",0.353631041925968,0.251323818324272,1
"ENSG00000177875","Ccdc184",0.353398260495582,0.180703535058152,1
"ENSG00000168959","Grm5",0.352463006005736,0.223232436278587,1
"ENSG00000151276","Magi1",0.352249885890912,0.250284034572985,1
"unknown.1598","Ifnz",0.351895823964664,0.159218213329407,1
"ENSG00000170500.1","Lonrf2",0.351764714795716,0.335558931236294,1
"ENSG00000070182.1","Sptb",0.351468329832513,0.206649302923264,1
"unknown.5752","Fam196b",0.351322643048446,0.256444106813489,1
"ENSG00000185046.4","Anks1b",0.350683456190701,0.199160498897552,1
"ENSG00000204970.1","Pcdha1",0.350395996466584,0.256444106813489,1
"ENSG00000196104","Spock3",0.349516291569427,0.223232436278587,1
"ENSG00000154654.2","Ncam2",0.349510559627616,0.188109739622552,1
"ENSG00000175352.2","Nrip3",0.34933728114613,0.140066101894791,1
"ENSG00000197457.1","Stmn3",0.348697568887118,0.125911312663176,1
"ENSG00000141750","Stac2",0.348510793443106,0.245893301041404,1
"ENSG00000145864.1","Gabrb2",0.348108363932878,0.17773378978982,1
"ENSG00000183715","Opcml",0.348087041024158,0.202926437997831,1
"ENSG00000104381","Gdap1",0.347865684058675,0.14245597877274,1
"ENSG00000155886","Slc24a2",0.347835763878887,0.16826146088199,1
"ENSG00000119946.2","Cnnm1",0.347551662382529,0.170519134513913,1
"ENSG00000010282","Hhatl",0.347385385872724,0.26147123681093,1
"ENSG00000154917.3","Rab6b",0.346451896173617,0.245893301041404,1
"ENSG00000120645","Iqsec3",0.346205950304325,0.142720444683081,1
"ENSG00000198363.4","Asph",0.346025139819874,0.177632237963233,1
"ENSG00000131864","Usp29",0.344276116554313,0.241433660209272,1
"ENSG00000143340","Fam163a",0.34259537155939,0.231267845953911,1
"unknown.6232","Gm27032",0.340982584247922,0.29973346497872,1
"ENSG00000109339.1","Mapk10",0.340915650757324,0.254607196099122,1
"ENSG00000146469","Vip",0.340889108087459,0.227277065265944,1
"ENSG00000108001","Ebf3",0.340479100127683,0.258864115967442,1
"ENSG00000105507.1","Cabp5",0.339875995841846,0.29973346497872,1
"ENSG00000104327","Calb1",0.339705631756275,0.15061666365832,1
"ENSG00000196361.2","Elavl3",0.339437443736038,0.231267845953911,1
"ENSG00000077080","Actl6b",0.339170509041267,0.278000895899485,1
"unknown.5139","Sept3",0.339025849687141,0.162074008011713,1
"ENSG00000008735","Mapk8ip2",0.338805639979925,0.177632237963233,1
"unknown.9018","Zfp804a",0.338674350877563,0.239091065021896,1
"ENSG00000163285","Gabrg1",0.33851861165775,0.33740070998312,1
"ENSG00000234224.1","Tmem229a",0.338356946951834,0.276015818665486,1
"ENSG00000156113.1","Kcnma1",0.337547342264178,0.276015818665486,1
"ENSG00000166862","Cacng2",0.337260676299473,0.250284034572985,1
"ENSG00000148053.7","Ntrk2",0.336835788015947,0.210329494982973,1
"ENSG00000117707","Prox1",0.336675168939494,0.368189123523743,1
"ENSG00000166448","Tmem130",0.336641186386084,0.153217512714908,1
"ENSG00000187123","Lypd6",0.336475092109338,0.227277065265944,1
"ENSG00000109771.1","Lrp2bp",0.336459813125367,0.342472347801466,1
"ENSG00000100505.1","Trim9",0.336224730169733,0.285286429952513,1
"ENSG00000129159.1","Kcnc1",0.336099285359281,0.170519134513913,1
"ENSG00000185737","Nrg3",0.336041203497133,0.266407437195177,1
"unknown.8955","Fam19a1",0.33604029795583,0.308169716921589,1
"ENSG00000115266.1","Apc2",0.335898176580763,0.402964372161616,1
"ENSG00000196660","Slc30a10",0.335562562548721,0.320294925275648,1
"ENSG00000116396.1","Kcnc4",0.334788183577768,0.186767914528871,1
"ENSG00000225783","Miat",0.333963384219699,0.263056115819506,1
"ENSG00000151834.4","Gabra2",0.333686036073641,0.192728549694462,1
"ENSG00000075429.1","Cacng5",0.333336910818351,0.204734466947592,1
"ENSG00000019505.1","Syt13",0.333101432735152,0.35570065962929,1
"ENSG00000139352","Ascl1",0.332341078816102,0.326135770448645,1
"ENSG00000144285","Scn1a",0.331989180536827,0.26147123681093,1
"ENSG00000162989.2","Kcnj3",0.331381214275628,0.217563585788201,1
"ENSG00000185046.5","Anks1b",0.330992955079499,0.183748738363677,1
"ENSG00000136541.1","Ermn",0.330741371756577,0.267184505420121,1
"ENSG00000205116","Tmem88b",0.330612326593066,0.228105945806125,1
"ENSG00000215397.1","Scrt2",0.330283032091872,0.26147123681093,1
"ENSG00000168280.1","Kif5c",0.330092862463865,0.309935380441077,1
"ENSG00000144834","Tagln3",0.329949907817899,0.170519134513913,1
"unknown.1471","Ighg",0.32961471596674,0.35570065962929,1
"ENSG00000115266.3","Apc2",0.329303741356443,0.266407437195177,1
"ENSG00000204130.2","Rufy2",0.329279377240059,0.353329813180129,1
"ENSG00000176381","Prr18",0.328858598923045,0.29973346497872,1
"unknown.369","Ugt8a",0.327917831263848,0.258864115967442,1
"ENSG00000086205","Folh1",0.327501690167462,0.362033253104165,1
"ENSG00000100095","Sez6l",0.327294302704659,0.189761150112802,1
"ENSG00000104833","Tubb4a",0.326756267645293,0.201475478602388,1
"ENSG00000183783.1","Kctd8",0.326714466989453,0.29973346497872,1
"ENSG00000058091.2","Cdk14",0.326562832063577,0.183748738363677,1
"ENSG00000166862.1","Cacng2",0.326535877249471,0.353329813180129,1
"ENSG00000186868.2","Mapt",0.325848030897867,0.242925128491597,1
"unknown.8780","A330076H08Rik",0.32537239818038,0.289800263909129,1
"unknown.1403","Igh-VJ558",0.325095125465803,0.160924559330512,1
"ENSG00000016082","Isl1",0.324775794784594,0.183748738363677,1
"ENSG00000157087","Atp2b2",0.324769752669169,0.285286429952513,1
"ENSG00000101438","Slc32a1",0.324624453831821,0.235205576266612,1
"ENSG00000171044","Xkr6",0.324583942845252,0.389053693756174,1
"ENSG00000159387","Irx6",0.324415926714649,0.326135770448645,1
"ENSG00000171189","Grik1",0.322768631605107,0.276015818665486,1
"unknown.1726","Copg2os2",0.322457896505617,0.289800263909129,1
"ENSG00000101746.2","Nol4",0.322284281706493,0.235205576266612,1
"ENSG00000185818","Nat8l",0.32210855527909,0.242925128491597,1
"ENSG00000156486","Kcns2",0.321838996301295,0.415986556494832,1
"ENSG00000130294.1","Kif1a",0.321691588164883,0.267184505420121,1
"ENSG00000102678.1","Fgf9",0.321489766965023,0.258864115967442,1
"unknown.2143","Gm13629",0.321438542901727,0.29423579701242,1
"ENSG00000136099.1","Pcdh8",0.321307636463344,0.139079017113669,1
"ENSG00000185666.2","Syn3",0.321103158193572,0.409580724226259,1
"unknown.803","Igh-VJ558",0.320697690087272,0.186856695602074,1
"ENSG00000162433.3","Ak4",0.320092519662576,0.470369738972666,1
"ENSG00000186868.1","Mapt",0.320085775381172,0.22463235258122,1
