"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000158856.2","Dmtn",0.255630244302388,0.355281895919171,1
"ENSG00000104218.2","Cspp1",0.255230771027572,0.403471845791405,1
"unknown.3924","C030046M01Rik",0.254952950432703,0.538583832280266,1
"ENSG00000157110.1","Rbpms",0.254663293257969,0.374959436447939,1
"ENSG00000189431.2","Rassf10",0.254434893857385,0.476689026853438,1
"ENSG00000169432.1","Scn9a",0.253657140183029,0.550413612053198,1
"unknown.8519","N28178",0.253442473020619,0.450549109852174,1
"unknown.6784","AU022077",0.252740182677575,0.59005413905892,1
"ENSG00000075213.2","Sema3a",0.25220426840313,0.544613302242318,1
"ENSG00000008197","Tfap2d",0.252108977157835,0.479694194621329,1
"unknown.5114","E130309F12Rik",0.251876502473782,0.46079406168304,1
"ENSG00000234224.1","Tmem229a",0.251607971121371,0.403471845791405,1
"ENSG00000141433.1","Adcyap1",0.251188131268753,0.510411324495181,1
"ENSG00000159128","Ifngr2",0.250766728899641,0.430690934975581,1
"ENSG00000172137","Calb2",0.247801712816643,0.284316894789149,1
"unknown.1316","Slc22a22",0.247501863819562,0.538583832280266,1
"ENSG00000105186","Ankrd27",0.247065048824104,0.44367145651341,1
"ENSG00000167178","Islr2",0.246998869986568,0.439442028522158,1
"unknown.4103","Gm21320",0.24664217907341,0.455742841024798,1
"unknown.7727","Obox1",0.245889404994177,0.59005413905892,1
"ENSG00000183379.1","Syndig1l",0.245840866660076,0.416776620155521,1
"unknown.7675","1500009C09Rik",0.245410177979646,0.46079406168304,1
"unknown.9512","C79743",0.244803533377658,0.596642586281995,1
"ENSG00000167600","Cyp2s1",0.244746772936313,0.476689026853438,1
"ENSG00000157741.3","Ubn2",0.244721278446339,0.55599883905353,1
"unknown.9009","4933409K07Rik",0.243928659702376,0.55599883905353,1
"unknown.9359","D18Ertd201e",0.243718177955842,0.602924045422597,1
"ENSG00000134057.1","Ccnb1",0.243534002050608,0.596642586281995,1
"ENSG00000007264","Matk",0.243530009795651,0.475153719007812,1
"ENSG00000147434.1","Chrna6",0.2433754960717,0.352586477959376,1
"ENSG00000143858.1","Syt2",0.243117132556431,0.465709061760164,1
"unknown.545","C80171",0.243034089277906,0.538583832280266,1
"ENSG00000234224","Tmem229a",0.242995796849943,0.421525152892324,1
"ENSG00000148942","Slc5a12",0.242945191875305,0.59005413905892,1
"ENSG00000180155.1","Lynx1",0.242466186033154,0.445206174777933,1
"ENSG00000117152.2","Rgs4",0.242452885356936,0.602924045422597,1
"ENSG00000183166","Caln1",0.242404854487879,0.421525152892324,1
"unknown.1130","1110008P14Rik",0.242089540928847,0.488684255662722,1
"unknown.5652","6230424C14Rik",0.241589856810416,0.544613302242318,1
"ENSG00000122375.1","Opn4",0.240990639965912,0.494383583524165,1
"ENSG00000198785","Grin3a",0.240633472653262,0.435116392756095,1
"unknown.1047","6720475J19Rik",0.240279491684031,0.421525152892324,1
"ENSG00000143198","Mgst3",0.239014729836586,0.451855280216579,1
"ENSG00000134198.1","Tspan2",0.238996051060555,0.426161854608248,1
"ENSG00000173273.3","Tnks",0.238838451790271,0.484120134386325,1
"ENSG00000182568.2","Satb1",0.238787677135026,0.403471845791405,1
"unknown.8010","4933434C23Rik",0.238611472026523,0.538583832280266,1
"ENSG00000154917.2","Rab6b",0.238214673930364,0.484120134386325,1
"ENSG00000166546","Bean1",0.238077490862795,0.529603570942432,1
"unknown.2305","1700003I16Rik",0.237072612664245,0.550413612053198,1
"ENSG00000186416.1","Nkrf",0.236983963428563,0.416776620155521,1
"ENSG00000107105.1","Elavl2",0.236418011705102,0.356002511951016,1
"unknown.7322","Gm10302",0.235914297744278,0.534061359609848,1
"unknown.5477","Gm19521",0.235836399011406,0.439442028522158,1
"ENSG00000144550","Cpne9",0.235196035871415,0.58111567594072,1
"ENSG00000132854","Kank4",0.235167049145246,0.484120134386325,1
"ENSG00000182752.2","Pappa",0.234927629921954,0.550413612053198,1
"ENSG00000148798.2","Ina",0.234769395524594,0.44367145651341,1
"ENSG00000169851","Pcdh7",0.234036590168501,0.430690934975581,1
"unknown.2402","Srp54b",0.233550946778204,0.475153719007812,1
"ENSG00000150594.2","Adra2a",0.233519902263871,0.455742841024798,1
"ENSG00000136824.4","Smc2",0.233330825895959,0.55599883905353,1
"ENSG00000150361","Klhl1",0.233020960069196,0.403471845791405,1
"ENSG00000167281.1","Rbfox3",0.231582161671084,0.407487711849157,1
"ENSG00000173068.1","Bnc2",0.231300841119862,0.455742841024798,1
"ENSG00000172551","Mucl1",0.230774257269481,0.59005413905892,1
"ENSG00000174306.4","Zhx3",0.230081701515272,0.576431828452282,1
"ENSG00000168811","Il12a",0.229714583628897,0.635308588954406,1
"ENSG00000136535","Tbr1",0.22937124465445,0.447808115722124,1
"unknown.2475","2900055J20Rik",0.229301832058944,0.447808115722124,1
"unknown.1646","LOC624295",0.229295152535746,0.447808115722124,1
"ENSG00000101871.1","Mid1",0.229187565224223,0.331996160027906,1
"ENSG00000178965","Erich3",0.22874003504127,0.525016240060059,1
"unknown.2698","2610042L04Rik",0.228675550365007,0.55599883905353,1
"ENSG00000113578.2","Fgf1",0.228337057950819,0.488436210736417,1
"ENSG00000106536","Pou6f2",0.227403701793726,0.37233490943742,1
"ENSG00000145335","Snca",0.227053393943556,0.422793433498375,1
"unknown.2165","Speer4b",0.226905624246454,0.614655895398678,1
"unknown.4626","A730089K16Rik",0.226838303777882,0.608921577469841,1
"unknown.2586","4921504E06Rik",0.226744843551678,0.694004759387217,1
"ENSG00000070915.1","Slc12a3",0.226280631069851,0.602924045422597,1
"unknown.9102","Zfp81",0.226209155173657,0.459693453972699,1
"ENSG00000154917.3","Rab6b",0.226035242126618,0.459693453972699,1
"unknown.2262","3110009F21Rik",0.225689407538909,0.620145661961653,1
"unknown.4388","Scn2a1",0.224947014488548,0.470852892911974,1
"ENSG00000124228.1","Ddx27",0.224607511183877,0.520293023341014,1
"unknown.6263","B830004H01Rik",0.224576518828299,0.499898211375668,1
"ENSG00000137285","Tubb2b",0.224244762200918,0.399789333984944,1
"unknown.4364","Csprs",0.224090174840384,0.484120134386325,1
"ENSG00000128573.1","Foxp2",0.224085179745343,0.504686652674312,1
"ENSG00000185774","Kcnip4",0.223643448486204,0.375459779691182,1
"ENSG00000196376.1","Slc35f1",0.223480767108905,0.378539941950245,1
"unknown.7070","Ceacam10",0.223211035712806,0.529603570942432,1
"unknown.6015","LOC102633357",0.223145701351525,0.614655895398678,1
"unknown.4444","B230214O09Rik",0.222667005873431,0.625407742769173,1
"ENSG00000177519","Rprm",0.222553805415399,0.447808115722124,1
"unknown.3543","6430598H11Rik",0.222360433171196,0.525016240060059,1
"unknown.6379","LOC102636147",0.221591823080899,0.529603570942432,1
"unknown.3319","1810059H22Rik",0.221381589680603,0.544613302242318,1
"unknown.8745","AI314180",0.221380580684789,0.488436210736417,1
"ENSG00000197217","Entpd4",0.220534438002693,0.508515049113376,1
"ENSG00000089169.1","Rph3a",0.218959575293371,0.479694194621329,1
"unknown.8831","Gm1971",0.218849792834347,0.57158790048308,1
"ENSG00000025039","Rragd",0.218811657958196,0.635308588954406,1
"unknown.1492","Serpinb1b",0.218645588378226,0.625407742769173,1
"ENSG00000269058.1","Calr3",0.218404953435479,0.55599883905353,1
"unknown.9684","Csprs",0.218340011024347,0.529603570942432,1
"ENSG00000103404.3","Usp31",0.218175762286761,0.440384989142434,1
"ENSG00000095596","Cyp26a1",0.217671931372744,0.635308588954406,1
"unknown.6835","C77815",0.217455406834488,0.484120134386325,1
"unknown.8936","LOC100862413",0.216809348313739,0.608921577469841,1
"unknown.5435","Palm2",0.216620086342814,0.525016240060059,1
"ENSG00000120690.1","Elf1",0.216152007904178,0.451855280216579,1
"ENSG00000134247.1","Ptgfrn",0.215928328887497,0.467209222735502,1
"ENSG00000106004.1","Hoxa5",0.215859958098461,0.602924045422597,1
"unknown.5682","Zfp957",0.215241519389736,0.590036871097897,1
"ENSG00000128641","Myo1b",0.215095514249901,0.594289573797025,1
"ENSG00000138829","Fbn2",0.215023207207656,0.566574604800745,1
"ENSG00000114062.3","Ube3a",0.214686146209558,0.40637072797372,1
"ENSG00000181585.1","Tmie",0.214461900952071,0.550413612053198,1
"ENSG00000104435.1","Stmn2",0.214219752082979,0.390433224094636,1
"ENSG00000147434","Chrna6",0.21407541445362,0.38950514667427,1
"ENSG00000198677.1","Ttc37",0.213914087376449,0.639973894743478,1
"unknown.2320","1700010N08Rik",0.213759999313228,0.625407742769173,1
"ENSG00000180155","Lynx1",0.213683647524797,0.433539657708916,1
"unknown.1545","Tcrb-J",0.212962898083809,0.620145661961653,1
"ENSG00000140287.1","Hdc",0.212422897743427,0.585648035708257,1
"ENSG00000196233.3","Lcor",0.21221690531704,0.430023242666372,1
"unknown.4606","Zfp945",0.212025050361757,0.620145661961653,1
"ENSG00000168481","Lgi3",0.211690053525977,0.630457422273063,1
"unknown.5823","1500009L16Rik",0.211396013390221,0.585648035708257,1
"unknown.6552","D19Ertd200e",0.211337872447531,0.561381886303945,1
"unknown.7881","3830408D07Rik",0.211295515698952,0.554602672550278,1
"ENSG00000197747.2","S100a10",0.211215819141787,0.436992966073314,1
"ENSG00000159556","Isl2",0.21121087656126,0.520293023341014,1
"unknown.698","Tex18",0.211069550169152,0.529603570942432,1
"ENSG00000104435","Stmn2",0.210701445328281,0.396136461807817,1
"ENSG00000126777.2","Ktn1",0.210684733651951,0.538395546294978,1
"ENSG00000160753.1","Rusc1",0.210661368318034,0.5007682141889,1
"ENSG00000160753.4","Rusc1",0.209923541823831,0.635308588954406,1
"ENSG00000102908.4","Nfat5",0.209898459160844,0.625407742769173,1
"unknown.1598","Ifnz",0.209889411265715,0.418923324249312,1
"ENSG00000162374.1","Elavl4",0.209772115350063,0.447808115722124,1
"ENSG00000188313.2","Plscr1",0.209602758412065,0.550413612053198,1
"ENSG00000143107","Fndc7",0.209385940979524,0.602924045422597,1
"ENSG00000138138.1","Atad1",0.209341519003259,0.459693453972699,1
"unknown.3661","Panct1",0.208956641826698,0.576431828452282,1
"ENSG00000163530.1","Dppa2",0.208892593344247,0.630457422273063,1
"ENSG00000113578","Fgf1",0.208646570885414,0.364391686509693,1
"ENSG00000139154","Aebp2",0.208365913684907,0.566574604800745,1
"ENSG00000165935","Smco2",0.208220256237048,0.683489866722675,1
"ENSG00000100302.1","Rasd2",0.208180254218242,0.57158790048308,1
"ENSG00000011405.2","Pik3c2a",0.208176007166758,0.561381886303945,1
"ENSG00000128573.3","Foxp2",0.208043666132557,0.55599883905353,1
"ENSG00000089177.2","Kif16b",0.20802837079917,0.703537362495159,1
"ENSG00000136231","Igf2bp3",0.207929464230287,0.57158790048308,1
"ENSG00000131242.2","Rab11fip4",0.20758707083576,0.598413015346684,1
"ENSG00000175595","Ercc4",0.207550868066172,0.58111567594072,1
"ENSG00000167549.1","Coro6",0.207392431574136,0.620145661961653,1
"ENSG00000203782.2","Lor",0.207178625417254,0.694004759387217,1
"ENSG00000158258.1","Clstn2",0.206375638829871,0.484722469408387,1
"ENSG00000075213","Sema3a",0.206253762125355,0.443717477818428,1
"ENSG00000118804","Stbd1",0.206208977008287,0.614655895398678,1
"ENSG00000148798.1","Ina",0.206166136384915,0.433539657708916,1
"ENSG00000147081","Akap4",0.205909951217542,0.775450077971027,1
"unknown.8941","C77370",0.205865060521297,0.590036871097897,1
"ENSG00000103723.1","Ap3b2",0.205633214637189,0.64446489276056,1
"unknown.8014","Aldoart1",0.205566835900455,0.677809263800169,1
"unknown.2627","Cml3",0.205366237944907,0.594289573797025,1
"ENSG00000100243","Cyb5r3",0.205241864462935,0.57158790048308,1
"ENSG00000110436.4","Slc1a2",0.204783949986198,0.639973894743478,1
"ENSG00000147036","Lancl3",0.20468802286955,0.463490270408343,1
"ENSG00000176697","Bdnf",0.204398834644599,0.594289573797025,1
"ENSG00000165300","Slitrk5",0.204244743092078,0.538395546294978,1
"ENSG00000113494.4","Prlr",0.203934709495218,0.677809263800169,1
"unknown.1929","Pagr1a",0.203868047300799,0.576431828452282,1
"unknown.721","Epb4.1l1",0.203691196398004,0.546715047048389,1
"ENSG00000167281","Rbfox3",0.203356973381333,0.562094332418466,1
"ENSG00000244694","Ptchd4",0.20320466208892,0.443717477818428,1
"ENSG00000107105.2","Elavl2",0.202577224350649,0.364391686509693,1
"unknown.6873","C130026I21Rik",0.202345638027271,0.561381886303945,1
