"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000004478.2","Fkbp4",-0.373667332041036,0.349683016335599,1
"unknown.9095","Ifi202b",-0.37191543626029,0.120531355214634,1
"ENSG00000178031","Adamtsl1",-0.37187665237262,0.21076773074799,1
"unknown.1626","Irg1",-0.371740156816956,0.328433338760946,1
"ENSG00000134917","Adamts8",-0.371081147764234,0.295414686995778,1
"ENSG00000160785.2","Slc25a44",-0.370395367583619,0.321085374233112,1
"LRG_48","Cfi",-0.367361356330865,0.21076773074799,1
"unknown.9362","C78024",-0.367270427705667,0.349683016335599,1
"ENSG00000143751.3","Sde2",-0.366809076724717,0.240794752142865,1
"ENSG00000085982.2","Usp40",-0.365945091378074,0.335558931236294,1
"unknown.7581","Ifi204",-0.36554053286318,0.314308103412191,1
"unknown.931","Tlm",-0.364630642129166,0.381733995229572,1
"unknown.3413","2210411G17Rik",-0.363167925087681,0.349183223394928,1
"ENSG00000124256.1","Zbp1",-0.362241865992023,0.256444106813489,1
"ENSG00000100012.1","Sec14l3",-0.362093326391086,0.381733995229572,1
"unknown.999","Serpinb9b",-0.361901709362164,0.288785646664216,1
"ENSG00000214102.1","Wee2",-0.36130232432617,0.328433338760946,1
"unknown.4464","5730559C18Rik",-0.360902799569143,0.17773378978982,1
"ENSG00000118194.2","Tnnt2",-0.360626029059332,0.308169716921589,1
"ENSG00000174175.1","Selp",-0.359786810985278,0.342472347801466,1
"ENSG00000122585","Npy",-0.359521071880914,0.214978520484055,1
"ENSG00000178694","Nsun3",-0.359391286885561,0.335558931236294,1
"ENSG00000166523","Clec4e",-0.356658371065667,0.396126105726276,1
"ENSG00000159398.2","Ces5a",-0.356552931293265,0.381733995229572,1
"unknown.9262","D730005E14Rik",-0.355515662045523,0.328433338760946,1
"ENSG00000164168.1","Tmem184c",-0.35447159119266,0.374152879497091,1
"ENSG00000002834.6","Lasp1",-0.352163906818849,0.434993873518577,1
"ENSG00000130347.1","Rtn4ip1",-0.351657159714244,0.381733995229572,1
"unknown.6745","LOC102639103",-0.351488595088846,0.381733995229572,1
"ENSG00000163827","Lrrc2",-0.35140450195717,0.198183738597318,1
"ENSG00000137965","Ifi44",-0.349757919847945,0.174534802412614,1
"ENSG00000110367.3","Ddx6",-0.348919503010243,0.449963661702325,1
"unknown.7040","Reg3b",-0.34791383625951,0.389053693756174,1
"unknown.350","Wisp2",-0.345326664059897,0.219133175922924,1
"ENSG00000063015.2","Sez6",-0.344113161079862,0.418755197371233,1
"unknown.9661","Car3",-0.344006576027516,0.214978520484055,1
"ENSG00000283632.1","Exoc3l2",-0.343620267188632,0.389053693756174,1
"ENSG00000267534.1","S1pr2",-0.343312572482643,0.35570065962929,1
"ENSG00000197045.2","Gmfb",-0.342235297298233,0.342472347801466,1
"unknown.9162","D9Ertd496e",-0.342043832077339,0.434993873518577,1
"ENSG00000119125.1","Gda",-0.341669475028843,0.19150107489311,1
"ENSG00000116690","Prg4",-0.339824268470949,0.201475478602388,1
"ENSG00000161249","Dmkn",-0.339653139264225,0.349183223394928,1
"unknown.8805","Trim30a",-0.339475457767001,0.320294925275648,1
"unknown.7521","1110025L11Rik",-0.339315686002195,0.434993873518577,1
"ENSG00000124574.1","Abcc10",-0.338402651113465,0.294471512973454,1
"ENSG00000169245","Cxcl10",-0.337470409399697,0.250284034572985,1
"ENSG00000086991","Nox4",-0.335998636181425,0.241433660209272,1
"ENSG00000143119.1","Cd53",-0.335871178497233,0.449963661702325,1
"unknown.4409","Cmah",-0.334896812140288,0.159218213329407,1
"unknown.9354","C87033",-0.334017905244058,0.496618352682817,1
"LRG_397.2","Dsg2",-0.333156017695615,0.342472347801466,1
"ENSG00000038427.1","Vcan",-0.332796450938839,0.149551821429472,1
"ENSG00000123106.1","Ccdc91",-0.332511989178763,0.362033253104165,1
"ENSG00000163564.1","Pyhin1",-0.332259649357056,0.342472347801466,1
"unknown.6758","D4Ertd103e",-0.330382754389396,0.35570065962929,1
"ENSG00000179361.1","Arid3b",-0.329617042213561,0.496618352682817,1
"ENSG00000133106.2","Epsti1",-0.329311700330062,0.374175941153885,1
"ENSG00000119125","Gda",-0.328756455680896,0.33740070998312,1
"ENSG00000134690.2","Cdca8",-0.327846009316343,0.309935380441077,1
