"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000260428.1","Scx",-0.232713823164627,0.499898211375668,1
"ENSG00000100764.1","Psmc1",-0.232672740814758,0.688880412752586,1
"ENSG00000151704","Kcnj1",-0.232656100889246,0.608921577469841,1
"unknown.7075","Fcgr3",-0.232373135871486,0.525016240060059,1
"ENSG00000173369.2","C1qb",-0.232106614894361,0.378690081863995,1
"ENSG00000000971","Cfh",-0.231860548048405,0.529603570942432,1
"ENSG00000107438.1","Pdlim1",-0.231739713232337,0.561381886303945,1
"ENSG00000090339","Icam1",-0.23139078370542,0.475153719007812,1
"ENSG00000115919.1","Kynu",-0.230736752339377,0.602924045422597,1
"ENSG00000150401.1","Dcun1d2",-0.230256263256561,0.58111567594072,1
"ENSG00000005339.3","Crebbp",-0.230195647313275,0.439442028522158,1
"ENSG00000119402.4","Fbxw2",-0.230123779464417,0.488436210736417,1
"unknown.183","Pvrl3",-0.229224448844004,0.439442028522158,1
"unknown.9714","9230110I02Rik",-0.229107201011034,0.494383583524165,1
"unknown.7942","4930448D08Rik",-0.228946341797807,0.688880412752586,1
"unknown.931","Tlm",-0.228926433400867,0.614655895398678,1
"ENSG00000142599","Rere",-0.228781700898734,0.415287420239689,1
"unknown.292","H2-Q7",-0.228658849575804,0.510411324495181,1
"ENSG00000022567.1","Slc45a4",-0.228335771070449,0.515427138336915,1
"ENSG00000111665.1","Cdca3",-0.228308176523212,0.602924045422597,1
"ENSG00000152779","Slc16a12",-0.228018777926264,0.382356773645255,1
"ENSG00000147027.1","Tmem47",-0.227925946452,0.529603570942432,1
"ENSG00000196511.1","Tpk1",-0.227806679329185,0.576431828452282,1
"ENSG00000166394","Cyb5r2",-0.22778322864204,0.625407742769173,1
"ENSG00000197635.3","Dpp4",-0.227250217086387,0.596642586281995,1
"unknown.8584","Cyp2c54",-0.227056168670358,0.55599883905353,1
"ENSG00000092758","Col9a3",-0.227000101242429,0.614655895398678,1
"unknown.268","Epb4.1l4b",-0.226977537128243,0.499898211375668,1
"ENSG00000178363","Calml3",-0.22669438409318,0.620145661961653,1
"ENSG00000185650","Zfp36l1",-0.226606868607823,0.58111567594072,1
"unknown.3432","4930517G19Rik",-0.22594886939686,0.532309810886779,1
"ENSG00000092108.2","Scfd1",-0.225736404217659,0.538395546294978,1
"ENSG00000181690.1","Plag1",-0.225716383710233,0.566574604800745,1
"ENSG00000127324","Tspan8",-0.225534082537381,0.451855280216579,1
"ENSG00000164930.2","Fzd6",-0.225498934312972,0.620145661961653,1
"LRG_549","F13a1",-0.225234866028722,0.499898211375668,1
"ENSG00000115419.3","Gls",-0.224435808429684,0.58111567594072,1
